Wall time,Step,Value
1680266693.3527825,10449,44.0
1680266695.9060478,10499,44.0
1680266699.9179778,10529,44.0
1680266702.628196,10549,45.0
1680266705.196235,10599,45.0
1680266710.4522667,10699,45.0
1680266712.9187615,10749,45.0
1680266716.168418,10763,45.0
1680266719.809483,10799,46.0
1680266724.9492238,10899,46.0
1680266727.5312262,10949,46.0
1680266732.428191,10997,46.0
1680266736.945684,11049,47.0
1680266742.0319016,11149,47.0
1680266748.6370356,11231,47.0
1680266751.4241085,11249,48.0
1680266753.9030967,11299,48.0
1680266756.5185843,11349,48.0
1680266759.1386662,11399,48.0
1680266764.9801743,11465,48.0
1680266768.5147269,11499,49.0
1680266771.0364769,11549,49.0
1680266773.6326413,11599,49.0
1680266776.2108884,11649,49.0
1680266778.717761,11699,49.0
1680266781.2791018,11699,49.0
1680266785.8376555,11749,50.0
1680266793.483208,11899,50.0
1680266800.6867769,11949,51.0
1680266805.7805026,12049,51.0
1680266808.39602,12099,51.0
1680266814.34874,12167,51.0
1680266817.8190672,12199,52.0
1680266820.3374195,12249,52.0
1680266822.8901963,12299,52.0
1680266825.5159948,12349,52.0
1680266827.9397442,12399,52.0
1680266830.5737019,12401,52.0
1680266834.7924988,12449,53.0
1680266837.395447,12499,53.0
1680266839.9972694,12549,53.0
1680266842.5059128,12599,53.0
1680266851.8446465,12699,54.0
1680266854.4671464,12749,54.0
1680266857.0927129,12799,54.0
1680266859.582146,12849,54.0
1680266863.1307356,12869,54.0
1680266869.3105235,12949,55.0
1680266871.9448886,12999,55.0
1680266874.4724011,13049,55.0
1680266876.9087694,13099,55.0
1680266879.668945,13103,55.0
1680266884.0526795,13149,56.0
1680266886.5914516,13199,56.0
1680266889.205947,13249,56.0
1680266891.7319417,13299,56.0
1680266896.1099303,13337,56.0
1680266898.4983158,13349,57.0
1680266901.0952392,13399,57.0
1680266903.5934038,13449,57.0
1680266906.197507,13499,57.0
1680266908.716545,13549,57.0
1680266912.3285644,13571,57.0
1680266916.0197217,13599,58.0
1680266918.498814,13649,58.0
1680266921.1529498,13699,58.0
1680266926.1707625,13799,58.0
1680266932.9409268,13849,59.0
1680266935.5041053,13899,59.0
1680266938.0952468,13949,59.0
1680266940.597271,13999,59.0
1680266945.157557,14039,59.0
1680266947.7308831,14049,60.0
1680266950.2174046,14099,60.0
1680266952.7751265,14149,60.0
1680266955.3645658,14199,60.0
1680266957.8807375,14249,60.0
1680266961.622205,14273,60.0
1680266964.6883242,14299,61.0
1680266967.2791884,14349,61.0
1680266969.8757834,14399,61.0
1680266972.4774792,14449,61.0
1680266974.933215,14499,61.0
1680266977.9267778,14507,61.0
1680266981.8212106,14549,62.0
1680266984.4281373,14599,62.0
1680266986.9722888,14649,62.0
1680266989.5508022,14699,62.0
1680266994.164094,14741,62.0
1680266996.4305453,14749,63.0
1680266999.0757222,14799,63.0
1680267001.6629865,14849,63.0
1680267004.1958106,14899,63.0
1680267006.7123535,14949,63.0
1680267010.539137,14975,63.0
1680267013.4617326,14999,64.0
1680267016.027735,15049,64.0
1680267018.6417744,15099,64.0
1680267021.1972685,15149,64.0
1680267023.6384711,15199,64.0
1680267026.7158742,15209,64.0
1680267033.600582,15299,65.0
1680267036.1477008,15349,65.0
1680267038.6714506,15399,65.0
1680267043.679159,15443,65.0
1680267046.1148233,15449,66.0
1680267048.7188108,15499,66.0
1680267051.1922767,15549,66.0
1680267053.754,15599,66.0
1680267056.2453237,15649,66.0
1680267060.437908,15677,66.0
1680267063.5472147,15699,67.0
1680267066.123045,15749,67.0
1680267068.689054,15799,67.0
1680267073.7177644,15899,67.0
1680267076.8490672,15911,67.0
1680267080.4627254,15949,68.0
1680267083.0050957,15999,68.0
1680267085.558571,16049,68.0
1680267088.1368861,16099,68.0
1680267092.895996,16145,68.0
1680267094.8773603,16149,69.0
1680267097.4489503,16199,69.0
1680267099.992179,16249,69.0
1680267105.1053772,16349,69.0
1680267109.0659163,16379,69.0
1680267112.0093312,16399,70.0
1680267114.5763495,16449,70.0
1680267117.1150453,16499,70.0
1680267122.2093263,16599,70.0
1680267125.4195545,16613,70.0
1680267129.253198,16649,71.0
1680267131.8773515,16699,71.0
1680267134.510182,16749,71.0
1680267137.0913925,16799,71.0
1680267143.9812775,16849,72.0
1680267149.0956073,16949,72.0
1680267151.7388787,16999,72.0
1680267154.3055933,17049,72.0
1680267161.1739178,17099,73.0
1680267163.7489965,17149,73.0
1680267166.3705792,17199,73.0
1680267171.4706202,17299,73.0
1680267174.815976,17315,73.0
1680267178.445821,17349,74.0
1680267180.9576707,17399,74.0
1680267183.501348,17449,74.0
1680267186.1101646,17499,74.0
1680267188.6227477,17549,74.0
1680267191.1300206,17549,74.0
1680267195.711306,17599,75.0
1680267200.8794322,17699,75.0
1680267203.4656825,17749,75.0
1680267207.6698565,17783,75.0
1680267212.7395267,17849,76.0
1680267220.4337895,17999,76.0
1680267223.8704093,18017,76.0
1680267229.9329298,18099,77.0
1680267232.5611675,18149,77.0
1680267235.1004906,18199,77.0
1680267237.5366125,18249,77.0
1680267240.1952758,18251,77.0
1680267247.090918,18349,78.0
1680267249.6815748,18399,78.0
1680267252.2137442,18449,78.0
1680267256.5154781,18485,78.0
1680267259.109559,18499,79.0
1680267261.6271286,18549,79.0
1680267264.1940944,18599,79.0
1680267266.7876744,18649,79.0
1680267269.2702909,18699,79.0
1680267272.8051708,18719,79.0
1680267276.401629,18749,80.0
1680267278.9736035,18799,80.0
1680267284.102331,18899,80.0
1680267286.5329142,18949,80.0
1680267289.2856233,18953,80.0
1680267293.5459614,18999,81.0
1680267296.0846558,19049,81.0
1680267298.645731,19099,81.0
1680267301.176501,19149,81.0
1680267305.5773299,19187,81.0
1680267307.8246531,19199,82.0
1680267310.3885067,19249,82.0
1680267313.035605,19299,82.0
1680267315.6771166,19349,82.0
1680267318.2000988,19399,82.0
1680267321.847937,19421,82.0
1680267325.1781704,19449,83.0
1680267327.7027333,19499,83.0
1680267330.2864301,19549,83.0
1680267332.9096498,19599,83.0
1680267335.3731792,19649,83.0
1680267342.3180788,19699,84.0
1680267344.7996454,19749,84.0
1680267347.3781366,19799,84.0
1680267354.4075968,19889,84.0
1680267356.9184864,19899,85.0
1680267359.386697,19949,85.0
1680267362.0231876,19999,85.0
1680267364.6056898,20049,85.0
1680267367.1092734,20099,85.0
1680267370.8265653,20123,85.0
1680267373.9926083,20149,86.0
1680267376.614631,20199,86.0
1680267379.1239414,20249,86.0
1680267381.713302,20299,86.0
1680267384.1976497,20349,86.0
1680267387.173131,20357,86.0
1680267396.2849472,20499,87.0
1680267398.8288455,20549,87.0
1680267405.6861548,20599,88.0
1680267413.369879,20749,88.0
1680267415.9317,20799,88.0
1680267419.7601871,20825,88.0
1680267422.8741984,20849,89.0
1680267425.4148831,20899,89.0
1680267428.0493965,20949,89.0
1680267430.6802344,20999,89.0
1680267433.1572104,21049,89.0
1680267436.256286,21059,89.0
1680267440.1569493,21099,90.0
1680267442.7241795,21149,90.0
1680267447.8633864,21249,90.0
1680267452.5687106,21293,90.0
1680267454.5039413,21299,91.0
1680267456.9862232,21349,91.0
1680267459.599545,21399,91.0
1680267462.253727,21449,91.0
1680267464.7997692,21499,91.0
1680267471.775165,21549,92.0
1680267474.2921793,21599,92.0
1680267476.9520435,21649,92.0
1680267479.5421512,21699,92.0
1680267494.265753,21899,93.0
1680267496.8409085,21949,93.0
1680267503.8158622,21999,94.0
1680267506.3471117,22049,94.0
1680267508.9152658,22099,94.0
1680267511.5248318,22149,94.0
1680267514.0571008,22199,94.0
1680267518.0354667,22229,94.0
1680267520.8707623,22249,95.0
1680267523.4106834,22299,95.0
1680267525.9869843,22349,95.0
1680267528.65826,22399,95.0
1680267531.1246738,22449,95.0
1680267534.3899825,22463,95.0
1680267538.2733269,22499,96.0
1680267540.8212485,22549,96.0
1680267543.3944306,22599,96.0
1680267545.930107,22649,96.0
1680267550.794618,22697,96.0
1680267555.0882123,22749,97.0
1680267557.6589048,22799,97.0
1680267560.2748227,22849,97.0
1680267606.6267996,22931,97.0
1680267609.404616,22949,98.0
1680267611.9839737,22999,98.0
1680267614.4973977,23049,98.0
1680267617.1370764,23099,98.0
1680267619.6030715,23149,98.0
1680267622.899356,23165,98.0
1680267626.5789204,23199,99.0
1680267629.063899,23249,99.0
1680267631.6090493,23299,99.0
1680267634.25085,23349,99.0
1680267636.7403293,23399,99.0
1680267639.2124705,23399,99.0
1680267643.4925075,23449,100.0
1680267646.0835378,23499,100.0
1680267648.7586298,23549,100.0
1680267651.3046632,23599,100.0
1680267655.5108492,23633,100.0
1680267658.7379365,23649,101.0
1680267661.3192914,23699,101.0
1680267666.4748268,23799,101.0
1680267668.9537928,23849,101.0
1680267672.4018242,23867,101.0
1680267675.879969,23899,102.0
1680267678.5199282,23949,102.0
1680267681.0738137,23999,102.0
1680267683.5960188,24049,102.0
1680267686.02412,24099,102.0
1680267688.7131345,24101,102.0
1680267692.9729006,24149,103.0
1680267695.57631,24199,103.0
1680267698.1184745,24249,103.0
1680267700.6474032,24299,103.0
1680267705.421191,24335,103.0
1680267710.7758498,24399,104.0
1680267713.3389122,24449,104.0
1680267715.8745198,24499,104.0
1680267718.3864307,24549,104.0
1680267722.2148945,24569,104.0
1680267725.832469,24599,105.0
1680267728.3323483,24649,105.0
1680267730.9270353,24699,105.0
1680267733.5126824,24749,105.0
1680267735.942125,24799,105.0
1680267739.0392704,24803,105.0
1680267847.287554,24849,106.0
1680267849.800578,24899,106.0
1680267852.3527946,24949,106.0
1680267854.8584752,24999,106.0
1680267859.2502446,25037,106.0
1680267864.1677132,25099,107.0
1680267866.753749,25149,107.0
1680267869.2997355,25199,107.0
1680267871.7715092,25249,107.0
1680267875.3872046,25271,107.0
1680267878.6987448,25299,108.0
1680267883.775296,25399,108.0
1680267888.8043861,25499,108.0
1680267896.016442,25549,109.0
1680267898.6480708,25599,109.0
1680267901.231518,25649,109.0
1680267903.7432945,25699,109.0
1680267908.267798,25739,109.0
1680267910.7400415,25749,110.0
1680267913.281111,25799,110.0
1680267915.9046955,25849,110.0
1680267918.5423408,25899,110.0
1680267924.7950282,25973,110.0
1680267927.797001,25999,111.0
1680267930.4020348,26049,111.0
1680267933.0123506,26099,111.0
1680267938.0728984,26199,111.0
1680267941.034167,26207,111.0
1680267944.8763585,26249,112.0
1680267950.0248797,26349,112.0
1680267952.615748,26399,112.0
1680267957.226277,26441,112.0
1680267959.3220978,26449,113.0
1680267961.930727,26499,113.0
1680267964.5238016,26549,113.0
1680267967.094267,26599,113.0
1680267969.610389,26649,113.0
1680267973.399619,26675,113.0
1680267976.434335,26699,114.0
1680267979.0139532,26749,114.0
1680267981.6091073,26799,114.0
1680267984.3025882,26849,114.0
1680267986.7601378,26899,114.0
1680267989.799708,26909,114.0
1680267993.680337,26949,115.0
1680268001.4727554,27099,115.0
