Wall time,Step,Value
1630234619.6560047,112949,289.0
1630234692.104041,113099,289.0
1630234736.6630154,113199,290.0
1630234800.0774357,113349,290.0
1630234868.261643,113489,290.0
1630234980.890389,113749,291.0
1630235001.7864637,113799,291.0
1630235076.8827796,113949,292.0
1630235141.1057968,114099,292.0
1630235204.4204807,114249,292.0
1630235236.9479704,114299,293.0
1630235417.4261591,114699,294.0
1630235480.530348,114849,294.0
1630235501.8698118,114899,294.0
1630235522.6335971,114949,294.0
1630235543.5197904,114999,294.0
1630235596.8308935,115099,295.0
1630235681.579867,115299,295.0
1630235798.6320298,115549,296.0
1630235819.4579268,115599,296.0
1630235882.5142899,115749,296.0
1630236042.5497086,116099,297.0
1630236138.8112156,116299,298.0
1630236201.689016,116449,298.0
1630236264.8417335,116599,298.0
1630236278.1967003,116609,298.0
1630236382.8226414,116849,299.0
1630236404.00164,116899,299.0
1630236445.8813007,116999,299.0
1630236564.1338506,117249,300.0
1630236632.0267835,117389,300.0
1630236680.6378849,117499,301.0
1630236701.9892237,117549,301.0
1630236785.8005104,117749,301.0
1630237160.3140225,118559,303.0
1630237242.5336716,118749,304.0
1630237284.3049128,118849,304.0
1630237379.7191672,119049,305.0
1630237485.1839073,119299,305.0
1630237741.0362747,119849,307.0
1630237825.4697762,120049,307.0
1630237879.6107225,120149,308.0
1630238187.0526145,120849,309.0
1630238399.3383493,121299,311.0
1630238420.9197552,121349,311.0
1630238484.2484696,121499,311.0
1630238600.9779081,121749,312.0
1630238744.192997,122069,312.0
1630238759.0538452,122099,313.0
1630238780.6240013,122149,313.0
1630238801.7122517,122199,313.0
1630238822.814737,122249,313.0
1630238844.096782,122299,313.0
1630239003.2058942,122649,314.0
1630239459.422598,123649,317.0
1630239479.9983554,123699,317.0
1630239501.2840645,123749,317.0
1630239639.6460292,124049,318.0
1630239862.6540043,124549,319.0
1630239905.0377228,124649,319.0
1630240152.5915525,125189,320.0
1630240158.9337022,125199,321.0
1630240222.2425098,125349,321.0
1630240264.7050676,125449,321.0
1630240286.3378959,125499,321.0
1630240329.031378,125579,321.0
1630240700.1756594,126399,324.0
1630240806.1363564,126649,324.0
1630240857.3096411,126749,324.0
1630240923.1849868,126899,325.0
1630241104.5979142,127299,326.0
1630241125.9872892,127349,326.0
1630241242.6060445,127599,327.0
1630241284.5657446,127699,327.0
1630241305.2404466,127749,327.0
1630241422.9775918,127999,328.0
1630241486.2188869,128149,328.0
1630241507.5943708,128199,328.0
1630241603.8359404,128399,329.0
1630241645.3060942,128499,329.0
1630241687.269866,128599,329.0
1630241738.3303225,128699,329.0
1630241761.7759578,128749,330.0
1630241921.250104,129099,331.0
1630242027.1490564,129349,331.0
1630242068.9949284,129449,331.0
1630242090.343434,129479,331.0
1630242101.466339,129499,332.0
1630242324.8650563,129999,333.0
1630242526.7898436,130449,334.0
1630242686.223681,130799,335.0
1630243025.7217362,131549,337.0
1630243130.7106822,131799,337.0
1630243163.8693688,131849,338.0
1630243184.9023767,131899,338.0
1630243248.673637,132049,338.0
1630243450.1067407,132499,339.0
1630243568.1305692,132749,340.0
1630243652.0981126,132949,340.0
1630243747.7651403,133149,341.0
1630243790.3763518,133249,341.0
1630243832.885539,133349,341.0
1630243865.215195,133399,342.0
1630243907.129743,133499,342.0
1630243991.6210644,133699,342.0
1630244012.3727086,133749,342.0
1630244066.2020118,133849,343.0
1630244108.9163547,133949,343.0
1630244192.1588929,134149,343.0
1630244225.0255516,134199,344.0
1630244288.5741444,134349,344.0
1630244309.9883788,134399,344.0
1630244351.855822,134499,344.0
1630244448.0218844,134699,345.0
1630244489.7657628,134799,345.0
1630244510.7441978,134849,345.0
1630244532.1951509,134899,345.0
1630244690.4256191,135249,346.0
1630244924.9100356,135749,348.0
1630244988.077995,135899,348.0
1630245030.5698318,135999,348.0
1630245073.0980144,136099,348.0
1630245105.3824818,136149,349.0
1630245147.8361833,136249,349.0
1630245329.3577094,136649,350.0
1630245413.6676643,136849,350.0
1630245445.7339869,136899,351.0
1630245668.6676278,137399,352.0
1630245752.4173388,137599,352.0
1630245953.6220093,138049,353.0
1630246132.3374772,138449,354.0
1630246229.7059958,138649,355.0
1630246368.0063272,138949,356.0
1630246430.8974078,139099,356.0
1630246452.3579526,139149,356.0
1630246568.9546967,139399,357.0
1630246590.5665236,139449,357.0
1630246632.2697008,139549,357.0
1630246686.9246407,139649,358.0
1630246792.1904387,139899,358.0
1630246848.5737636,140009,358.0
1630246867.7627592,140049,359.0
1630246910.1965127,140149,359.0
1630247228.937761,140849,361.0
1630247376.1941206,141179,361.0
1630247429.857878,141299,362.0
1630247450.8557534,141349,362.0
1630247588.37843,141649,363.0
1630247609.3305013,141699,363.0
1630247631.1228626,141749,363.0
1630247747.7110991,141999,364.0
1630247811.5459213,142149,364.0
1630248290.4440067,143199,367.0
1630248353.5641577,143349,367.0
1630248396.3344357,143449,367.0
1630248491.6378052,143649,368.0
1630248555.0601795,143799,368.0
1630248576.665998,143849,368.0
1630248611.1404064,143909,368.0
1630248630.4019504,143949,369.0
1630248777.3983166,144299,369.0
1630248810.329973,144349,370.0
1630248853.337165,144449,370.0
1630249032.863164,144849,371.0
1630249139.1214287,145079,371.0
1630249315.110668,145469,372.0
1630249351.6295452,145549,373.0
1630249392.7768993,145649,373.0
1630249476.7820494,145849,373.0
1630249530.1026673,145949,374.0
1630249795.3926368,146549,375.0
1630249816.5941002,146599,375.0
1630249841.9367573,146639,375.0
1630249953.9651563,146899,376.0
1630250112.9615748,147249,377.0
1630250229.731413,147499,378.0
1630250250.65024,147549,378.0
1630250272.1862075,147599,378.0
1630250355.5316842,147799,378.0
1630250451.2506087,147999,379.0
1630250590.0190384,148299,380.0
1630250749.4477437,148649,381.0
1630250833.9857981,148849,381.0
1630250908.0195837,148999,382.0
1630250950.0758553,149099,382.0
1630251073.0682797,149369,382.0
1630251130.6981275,149499,383.0
1630251173.1404557,149599,383.0
1630251214.933809,149699,383.0
1630251249.6407526,149759,383.0
1630251311.3953846,149899,384.0
1630251354.2338634,149999,384.0
1630251416.5597763,150149,384.0
1630251650.2098808,150649,386.0
1630251755.1342,150899,386.0
1630251776.9861624,150929,386.0
1630251851.1432297,151099,387.0
1630251988.0576906,151399,388.0
1630252210.5030162,151899,389.0
1630252273.2296944,152049,389.0
1630252293.584555,152099,389.0
1630252347.913225,152199,390.0
1630252452.8990505,152449,390.0
1630252569.511725,152699,391.0
1630252590.5064921,152749,391.0
1630252665.9740958,152899,392.0
1630252708.4554224,152999,392.0
1630252830.2175226,153269,392.0
1630252845.887211,153299,393.0
1630252972.6667538,153599,393.0
1630253110.216568,153899,394.0
1630253226.7155912,154149,395.0
1630253289.5107832,154299,395.0
1630253406.444605,154549,396.0
1630253628.8004286,155049,397.0
1630253671.6334822,155149,397.0
1630253692.339451,155199,397.0
1630253788.893885,155399,398.0
1630253809.8659978,155449,398.0
1630253873.203684,155599,398.0
1630253905.832223,155649,399.0
1630253926.769615,155699,399.0
1630253969.0215793,155799,399.0
1630254062.7632086,155999,399.0
1630254268.273855,156449,401.0
1630254393.9312391,156749,401.0
1630254426.7462485,156799,402.0
1630254448.3529403,156849,402.0
1630254533.3097448,157049,402.0
1630254553.9953587,157099,402.0
1630254629.0135834,157249,403.0
1630254671.3172112,157349,403.0
1630254787.6593828,157599,404.0
1630254809.0018282,157649,404.0
1630254871.4798355,157799,404.0
1630254944.053671,157949,404.0
1630255189.7803748,158499,406.0
1630255295.799436,158729,406.0
1630255307.0897026,158749,407.0
1630255349.26968,158849,407.0
1630255529.918071,159249,408.0
1630255551.6960402,159299,408.0
1630255668.3570397,159549,409.0
1630255689.6616187,159599,409.0
1630255975.3025572,160249,410.0
1630256049.2775927,160399,411.0
1630256092.0510778,160499,411.0
1630256133.880023,160599,411.0
1630256187.6556027,160699,412.0
1630256251.1916554,160849,412.0
1630256431.576777,161249,413.0
1630256548.0388365,161499,414.0
1630256590.0738795,161599,414.0
1630256813.281957,162099,415.0
1630256833.7394102,162149,415.0
1630256951.0399222,162399,416.0
1630257089.8379748,162699,417.0
1630257576.292205,163799,419.0
1630257585.8510745,163799,419.0
1630257631.1094434,163899,420.0
1630257694.0441084,164049,420.0
1630257736.3491354,164149,420.0
1630258151.5463781,165049,423.0
1630258214.6501682,165199,423.0
1630258291.2116258,165359,423.0
1630258310.8061244,165399,424.0
1630258332.2698898,165449,424.0
1630258374.5033958,165549,424.0
1630258457.9834306,165749,424.0
1630258512.5311966,165849,425.0
1630258554.5324001,165949,425.0
1630258596.248157,166049,425.0
1630258735.0828865,166349,426.0
1630258819.709224,166529,426.0
1630258872.3750582,166649,427.0
1630258978.0498168,166899,427.0
1630259138.0063279,167249,428.0
1630259212.2577314,167399,429.0
1630259254.6977649,167499,429.0
1630259297.1393235,167599,429.0
